Pitcher,PitcherTeam,TaggedPitchType,Stuff+,RelSpeed,RelHeight,RelSide,Extension,InducedVertBreak,HorzBreak,AdjustedVAA,AdjustedHAA
"Bolton, Cale",LIB_FLA,Slider,105,84.30236196721312,5.691835491803278,3.2219550819672134,5.241755737704918,-2.3298827459016396,0.9043745491803279,0.09186507846371827,-0.6873053648461103
"Marsh, Carson",CIN_BEA,Slider,105,83.03877370786516,5.1314596629213485,2.4831523033707863,5.404166797752809,3.6802747191011234,-6.037606629213483,1.1411013672941963,-0.49290473951317815
"Cushing, Stone",BYU_COU,Curveball,105,84.76329057471264,5.039613908045977,2.7014671264367816,5.120182988505747,-2.751229195402299,-2.827157586206897,2.176350600576523,-0.7319728358166444
"Cunningham, Bryce",VAN_COM,Cutter,105,84.47283666666668,5.693303333333333,1.6316466666666667,6.079689999999999,7.485713333333333,-3.294726666666667,0.28741639173875705,-0.020303044342147025
"Krodel, Andrew",SAN_GAU,Curveball,105,75.623328,6.184268,0.530901,6.0375689999999995,-17.891903,-6.377348,-1.1011754978291743,1.1933221048178575
"Hertzler, Cole",LIB_FLA,Curveball,105,80.42585598214285,5.996131607142857,0.8302448214285715,5.444140803571429,-5.127493035714286,0.6306966964285713,0.6418168364963278,1.5371342822967156
"Gillespie, Blake",GEO_BUL,Curveball,105,80.37256875,6.22211875,1.80511125,4.9130775,-5.98184875,-6.88443,0.46641786257929396,-0.11225909196843736
"Stewart, Robbie",FOR_RAM,Slider,105,78.0502668,5.722953333333333,1.4612855999999999,4.752305866666666,0.8835263999999999,-14.725161466666668,-0.4618037241497437,-0.17465588311031166
"Henline, Jaden",PEN_NIT,Curveball,105,80.912080625,5.474339375,2.209850625,5.12010875,-4.113435,-10.64552875,1.2226350514192719,-0.9437042078021644
"Adelmann, Jonathan",BUC_BIS,Slider,105,80.65774229357798,6.411218287461773,2.2958203975535167,5.4918738226299695,1.1699582568807338,-13.035879113149846,-0.7363135128503332,-0.9515672993468718
"Garber, Zach",NEV_WOL,Slider,104,80.83007381818182,5.6938474545454545,-1.631643818181818,5.084438545454545,1.7721749090909091,7.522564727272727,0.15882802369208926,-0.44435876739098357
"Peschl, Cole",CAM_CAM,Cutter,104,84.8830165,5.774191,2.6412955,5.133274500000001,0.5278865000000001,1.9541644999999999,-0.49202965589374,-0.6151621560783246
"Humphrey, Kaden",NOF_OSP,Slider,104,82.20869526315789,5.477732631578948,1.4231968421052632,4.750934210526316,2.662373157894737,-0.5753810526315789,0.44289491817787585,1.176492874061519
"MacRae, Coleman",CEN_BEA,Slider,104,81.33433850746269,5.241228208955223,1.6975076119402983,6.177598955223881,3.6444607462686567,-7.835885223880598,0.8678090984119808,0.10147449162170337
"Ure, Ryan",OKL_COW,Slider,104,87.14312,5.36052,-1.7173,6.23359,4.79213,0.79815,0.9958013413644569,-0.7383397274204341
"Picone, Domenic",STJ_HAW,Slider,104,83.15958186440677,4.815815932203391,1.313931525423729,5.556373050847458,3.2341489830508476,-4.404720338983051,1.4248210394834806,0.8682787428162161
"Campbell, Carter",OKL_SOO,Slider,104,80.50995308823529,5.619070784313726,-2.3832830392156863,4.854538431372549,-2.096544117647059,6.28798955882353,-0.13203509515254716,0.2500030137738481
"De La Cruz, Rolando",ABI_WIL,Slider,104,81.18339490196078,5.315811307189542,1.7248897385620916,6.063573464052287,2.528572679738562,-6.3365189542483655,0.6013030675828694,0.22841137645978132
"Crowther, Ashton",MIA_HUR,Curveball,104,79.70119552238806,5.8755488059701495,-0.8194234328358209,4.519303880597015,-10.425719104477613,7.4878635820895525,0.0952155905002318,-1.045685190949806
"Quinn, Victor",MIZ_TIG,Slider,104,85.59614096774195,6.029939677419355,2.259594838709677,5.050922580645161,6.416825161290323,-2.063467419354839,0.7026126348139968,0.05955844038259817
"Chase, Keaton",SAN_SPA,Cutter,104,82.49645,6.0327672727272725,1.4023886363636364,5.702529999999999,7.577025909090909,-0.5137968181818182,-0.2243895629411832,0.4376254986413494
"Young, Carter",GRA_CAN,Slider,104,80.93275838709677,5.844875483870967,1.7402454838709676,5.132112258064517,-1.8225932258064517,-5.327574193548387,-0.2907162367092463,0.3073423296755146
"Bouchard, Alec",WOF_TER,Curveball,104,85.12916999999999,5.64097,2.032465,5.492330000000001,0.527895,-3.137345,1.8398004584278995,-0.4022165660135457
"Gilley, Brayden",HBU_HUS,Curveball,104,78.84600694444445,6.2854077777777775,1.5811041666666668,5.71082,-10.912088888888889,-9.037769444444443,-0.487251784395881,-0.10798899904846754
"Meyer, Jakob",EVA_ACE,Slider,104,82.33216306620209,6.238826306620209,1.213040905923345,5.089472822299651,-0.08330188153310104,-6.536085574912891,-0.5130839156118232,0.7403296412059702
"Hitt, Dalton",ULM_WAR,Curveball,104,80.61779875,5.69291875,-0.9539875,5.50947875,-4.3143775,4.63303375,1.024117458191602,-1.0856833083634136
"Giblin, Jonah",ARI_SUN,Curveball,104,84.428105,5.925528333333333,2.3032116666666664,5.40894,3.6843583333333334,5.390016666666667,1.7764369107673292,0.5968519995199663
"Hodgdon, Trent",USC_UPS,Curveball,104,80.39170506329114,5.660106835443038,1.9000415189873419,5.343466962025317,-8.794219620253164,-11.303879240506328,0.5781096176250393,-0.6026569137182191
"Holiday, Brian",OKL_COW,Slider,104,81.87681147505423,5.409740455531454,1.5501375921908893,5.376053947939263,1.8942390021691975,-4.801198546637744,0.46261174571220215,0.5235669461070621
"Hernandez, Julian",MIA_HUR,Slider,104,80.96376304347825,5.980875652173912,0.8545321739130436,5.268162173913043,6.508798695652174,-8.548028695652174,0.3276984597450972,0.9827363021543358
"Foeller, Aidan",SIU_SAL,Slider,104,81.04628148514851,5.5672213861386135,2.021708712871287,6.618163564356436,-0.9353906930693069,-7.528651287128713,0.020155618170757825,-0.21426427382800214
"Penrod, Connar",BGS_FAL,Cutter,104,82.21746,5.49702,0.40021666666666667,6.0277899999999995,6.676433333333333,-0.17336333333333334,0.1765571348664746,1.4663366324906295
"Afthim, Brady",UCO_HUS,Slider,104,82.98334769230769,5.76951,2.75699,4.736124230769231,1.3022726923076924,-5.222896538461539,0.3102698253234703,-0.7789365343890318
"Carter, Tanner",TAR_TEX,Slider,104,80.65172166666667,5.636775,2.03011,4.526601666666667,-4.126688333333333,-3.015446666666667,-0.4630835521429894,0.468997281156498
"Stuhr, Sam",POR_PIL,Curveball,104,80.25546723404256,6.02155414893617,0.8879035106382979,5.264166489361702,-10.183710425531915,-5.825967765957447,0.17096893656159545,0.9681687515512114
"Cain, Tegan",KAN_JAY,Curveball,104,81.27829899999999,5.186779,1.2566229999999998,5.613469,-1.708877,-7.041791000000001,1.8676083317138257,0.5584692989956584
"Antolick, Brett",TEX_AGG,Cutter,104,86.80871615384616,5.84132076923077,1.3596223076923077,5.702408461538462,3.392400769230769,0.35186230769230775,-0.37250747696483316,0.588564174448414
"Russell, AJ",TEN_VOL,Slider,104,81.23969603773584,4.93873679245283,1.990317924528302,5.985126792452831,2.367209245283019,-8.690211698113208,0.9928446800831585,-0.3217266376581246
"Cody, Hayden",CAL_MAT,Slider,104,80.11963602739726,5.2429830136986295,1.584241095890411,5.0018569863013695,-0.5874865753424657,-11.97610684931507,0.274579716582768,-0.05155559522504505
"Delorbe, Ryan",NEW_PRI,Slider,104,74.68931403100775,5.122159922480621,-2.4401908527131786,4.9676395348837215,2.2353850387596896,17.428736744186047,-0.05109679236159283,1.304761651913984
"Topolski, Jack ",EMU_EAG,Curveball,104,74.54520219512195,6.089758780487805,1.388999024390244,5.8933204878048775,-13.70846707317073,-14.212323414634145,-1.1438237040499015,-0.34775553254885894
"Marshall, Blake",LOU_CAJ,Slider,104,81.74275373913044,5.423849826086957,-1.809834608695652,5.248348173913043,0.6312998260869566,6.358802434782609,0.42380508459594135,-0.3283793870591394
"Hughes, Jacob",LOY_LIO,Curveball,104,72.16091257142858,6.4960825714285715,1.611892857142857,5.123968857142857,-18.459620571428573,-7.928951714285714,-2.247138497941612,0.017635842581018933
"Owens, Brady",BAL_CAR,Slider,104,78.1445990909091,4.6385809090909085,-2.6455845454545455,5.380565454545454,1.0827518181818183,14.348443636363635,1.0050155240302898,1.1416278221885419
"Rhyne, Davis",AIR_FOR,Slider,104,75.2202357142857,4.950732380952381,1.567557380952381,4.812357380952381,-2.529142619047619,-19.085455,-0.06276999032744847,-0.6250609866289787
"Steensma, Jackson",APP_MOU,Slider,104,82.38010823529412,5.6036675,1.781865,6.369810882352941,0.8986197058823528,-3.149351029411765,0.28862467989846863,0.4163389566492867
"Bodin, Jason",TEX_AGG,Slider,104,87.58625117647058,5.243950588235294,2.1454929411764705,5.678441176470589,1.9520964705882353,-5.046765882352941,1.2053789140160098,-0.06112999871102093
"Bruno, Nick",NCA_BUL,Slider,104,81.93701,5.699300434782609,-1.059484347826087,4.8708982608695655,0.885154347826087,2.9567391304347823,0.1406532239214978,-1.3571084369944675
"Koester, Logan",MAR_TER,Curveball,104,80.4445925,5.9301475,2.783955,6.1056025,-4.0343525,-1.8357200000000002,0.5520814381597827,-0.8733644012291187
"Sanchez, Julius",ILL_ILL,Curveball,104,79.25599,6.035455,1.35111,5.043675,-7.14034,-16.240975,0.19357085734208868,-0.7164107239070003
"Pence, Dalton",NOR_TAR,Slider,104,82.2280759090909,5.57629,-1.6063250000000002,6.022771363636363,7.448149999999999,3.9866704545454543,0.8609370469445622,-0.7797719113062741
"Theis, Gavin",UWM_PAN,Curveball,104,78.19002162162163,6.042105675675676,1.774194864864865,5.691021621621622,-9.086587567567568,-11.96497,-0.06083169153472108,-0.5239600688445112
"Czerwinski, CJ",GAR_RUN,Curveball,104,79.70973333333333,4.9123616666666665,2.25904,5.2288966666666665,-7.808483333333334,-10.464586666666667,1.2787223465512951,-0.7220347423168415
"Van Dyke, Tyler",STE_HAT,Slider,104,82.12008613333333,5.91766,1.9484168,5.509675866666666,1.0976312,-6.8065544,-0.1892936448103892,0.02754811141342234
"Corley, Brandt",ULM_WAR,Slider,104,83.67612749999999,5.950705,-2.2214033333333334,6.3390683333333335,6.9543475,2.072156666666667,0.6822771865456628,-0.17530492068049197
"McGrath, Cooper",NOR_HUS,Slider,104,84.13910125,4.91137625,3.19001,5.77136375,0.6120732500000001,-4.922919,1.2992220596308215,-1.2445058373307818
"Jacobs, Ben",ARI_SUN,Slider,104,81.90588954545454,5.661682727272727,-0.8462106818181817,5.237572954545455,1.988329090909091,3.323568409090909,0.25444179163234487,-1.5575228842900457
"Mayer, Tom",CAL_BEA,Slider,104,80.254971,5.598874374999999,2.3465591249999997,5.49175025,0.7089767499999999,-10.019289875,-0.030067108831434864,-0.762941511458503
"Lutz, Travis",BRA_BRA,Curveball,104,80.79293700000001,5.673076,1.38238,5.882128,-3.2808450000000002,-2.179525,1.095481230589178,0.7473594864112096
"Kirby, Jace",WES_HIL,Cutter,104,80.70566888888888,5.823817777777778,-2.4178822222222225,4.766811111111111,-3.769241111111111,2.0411155555555553,-1.155618653124605,0.34996957416423435
"Buckler, Ryan",VIR_TEC,Cutter,104,84.3563425,4.67967,2.6625325,6.0017724999999995,1.1367925,-4.50007,0.529473129569223,-1.3785096588183563
"Zeldin, Brian",GEO_BUL,Cutter,104,87.08272073770492,5.577635327868852,1.4447031967213115,4.818659631147542,2.483443606557377,0.34354168032786886,0.03815581460385984,0.4716535267562835
"Kinsler, Jaden",JMU_DUK,Cutter,104,80.64864375,6.03031625,-1.7005575,4.99155,4.96479,0.8723475,-0.9383937792605195,-0.4551965357334745
"Whiteside, Ben",BUT_BUL,Cutter,104,79.90204166666666,6.579698333333333,-1.9665183333333334,5.1550666666666665,5.882338333333333,0.042959999999999963,-1.2602605878836368,-0.2163164939839548
"Bates, Sal",CAL_AGO,Slider,104,83.11838015151514,5.931338484848485,0.701879696969697,5.3107145454545455,8.313216666666666,-0.6195760606060606,0.6301760270174479,1.835023373840856
"Bedford, Matthew",NOT_IRI,Slider,104,83.09816957081546,5.108226480686695,1.8630734763948498,5.971218626609442,3.7793269957081543,-5.261130772532189,1.1681382020188213,0.1213423695714932
"Capacete, Alfredo",CAL_HIG,Slider,104,79.62846433962264,5.916923962264151,1.0535024528301886,5.7076764150943395,-0.1776233962264151,-12.197983962264152,-0.49917595022754313,0.37661714660083595
"Carlson, Cade",SAL_JAG,Slider,104,80.36083443661971,6.163568661971831,1.0256400704225352,5.297322746478874,4.685749718309859,-0.9920917605633802,-0.1267832791979308,1.451834203364537
"Baum, Ryan",CAL_MUS,Slider,104,80.93081421259843,5.961634212598425,1.288688031496063,5.812272992125984,1.1833066141732285,-5.0897354330708655,-0.30282053870505865,0.7632560156339299
"Lee, Justin",MTSU_BLU,Cutter,104,82.13923249999999,5.2581387500000005,1.34875375,5.633172500000001,4.95914625,1.64307625,0.18057400058073925,0.7167682789641893
"Fieger, Drew",EVA_ACE,Cutter,104,80.85691499999999,5.46861,1.28867,6.288165,5.188765,-0.175215,-0.0010110718675973018,0.2861698676517319
"Campbell, Kayden",LOU_CAR,Slider,104,77.91313976470587,5.162866,-2.653150588235294,5.270956588235294,0.7121656470588236,13.958262941176471,0.1545897472878763,1.2616537887972197
"Garcia, EJ",IWC,Slider,104,80.665565,5.290025,2.0119499999999997,5.096145,0.80293,-9.23772,0.17596863609724833,-0.5029484140835538
"Sigafoos, Matthew",UNL_REB,Slider,104,74.12594,5.3443125,1.76798,5.214545,5.4506825,-18.164725,0.1655705400476548,-0.8882244095458391
"Connell, Kirby",TEN_VOL,Slider,104,78.28672301587301,4.9998209523809525,-2.3541161904761907,5.225073174603175,1.4684217460317461,10.745281111111112,0.5818360388845538,0.5903247478066136
"Poston, Matt",NOR_TAR,Slider,104,81.645385,5.9412400000000005,1.354665,5.640675,8.376895000000001,3.65319,0.6890737968398004,1.86370534033535
"Cartwright, Eli",EIU_PAN,Cutter,104,81.50760833333334,4.966571666666667,-2.0844083333333336,5.627345000000001,3.8816283333333335,0.42357500000000003,0.13127952268445084,-0.0013204033496076277
"Planeta, Bo",LAF_LEP,Curveball,104,82.75093,6.22593,0.858,6.09943,2.44276,15.45371,1.3695330781771027,2.765496491713651
"Hampu, Tyler",AUS_GOV,Cutter,104,85.923481875,5.895656875,2.205709375,5.5139875,12.337535625000001,-0.81321,0.44457838890719004,-0.5529996937277911
"Carsten, Will",OKL_SOO,Cutter,104,87.05724117647058,6.300559117647059,2.1950864705882354,6.418616176470588,5.9660826470588235,1.4432161764705882,-0.38081539974299883,-0.29535384173824203
"Butler, Ryan",LIB_FLA,Slider,104,80.60331103448276,5.53475275862069,1.3292589655172413,5.296783103448275,-4.169620344827586,-8.163922413793104,-0.19655531778783844,0.49106977206008606
"Abraham, Ty",MCN_COW,Slider,104,79.5973554819277,6.54813343373494,1.2750100602409637,4.929267228915663,-0.8393046385542169,-2.983255060240964,-1.1603301634891243,1.0132460248013533
"Klein, Shugy",GEO_COL,Slider,104,79.37035972972973,5.3179137837837835,-2.1810132432432434,6.09787945945946,-3.1523783783783785,12.811178648648648,-0.13147293042797628,0.5835774590726321
"Beam, Drew",TEN_VOL,Slider,104,81.0265355,5.7580795,3.1538635,5.929236,-2.2848615000000003,-10.9831675,-0.28963105920584925,-1.605693450034583
"Kohn, Pico",MSU_BDG,Cutter,104,82.60604624999999,5.799465,-3.49644125,5.33157,12.1752975,-14.4780675,0.2637028944751407,0.11118107690872515
"Tarsia, Hayden",BIN_BEA,Slider,104,80.04374,5.54111,1.50066,6.07826,-0.93583,-5.52658,-0.43071486390275204,0.05447522286204709
"Colleran, Dennis",NOR_HUS,Slider,104,87.62066810126584,4.994465443037975,2.3064808860759496,5.93074088607595,3.7871724050632913,-1.6528293670886076,1.6677121545552587,0.06570652282520784
"Smith, Will",COA_CHA,Slider,104,81.24246517857144,5.847068571428571,1.1242532142857142,4.655358035714285,-0.6698453571428571,-2.231061607142857,-0.16930565072166853,1.2615183221466606
"Miller, Perry",BGS_FAL,Slider,104,82.23501583333334,5.743055833333333,1.0594866666666667,5.10487,0.5727458333333334,-7.3014383333333335,0.11097596232779001,0.8166718961656696
"Sabol, Carter",FOR_MAS,Slider,104,80.4634478125,6.3602871875,2.665814375,5.783393125,2.3063378125,-1.5330003125,-0.5688286903224952,-0.38273519373030024
"Dvorsky, Nathan",CLE_TIG,Slider,104,85.033355,6.022015,0.8179000000000001,5.34858,5.33024,5.878209999999999,0.8035251360972486,2.0276564489708457
"Trippi, Dom",ARM_BLA,Slider,104,79.59853,5.49763,2.5034799999999997,5.608945,1.33744,-17.260365,0.30257179683980073,-1.1146698479096204
"Anderson, Cory",SOU_IND16,Cutter,104,80.0563125,5.0178075,3.3975150000000003,4.99366,-0.15122000000000002,-4.020325,-0.281084327894886,-1.9653857540891022
"Niman, Dominic",KEN_WIL,Curveball,104,84.04441,5.8057300000000005,-1.84986,6.2507,3.2815399999999997,-1.6679950000000003,1.9235426155697102,-0.788986568624581
"Fox, Phil",PIT_UNI,Slider,104,82.511148,4.820008,1.7631419999999998,5.409044,0.9703000000000002,-7.567042000000001,1.1537405599877675,0.19739285427353054
"Miceli, Joseph",KS_GF,Slider,104,82.53122,5.9285125,2.49638625,5.3511299999999995,0.90783,-3.560695,0.34250673485213623,-0.12093761887277084
"Robinson, Cooper",BUT_BUL,Curveball,104,75.41611454545455,5.958136666666667,1.146781515151515,5.6685806060606065,-15.853001515151515,-10.729570303030304,-0.8762202849956822,0.32794252639544447
"Quigley, Stephen",UCO_HUS,Slider,104,81.08981512195122,5.251847804878048,1.9575674796747968,5.448732317073171,2.9841352032520327,-7.4422802845528455,0.692512089163587,-0.15336035589592698
"Woolfolk, Jay",VIR_CAV,Cutter,104,85.867845,5.5921175,1.3185820588235293,5.324514705882353,5.982550735294118,-3.324957794117647,0.23525954598711563,0.20903657515178792
"McLaughlin, Garrett",LIB_FLA,Slider,104,80.97084427230048,4.949065399061033,2.1048746948356807,5.484477511737089,-5.987930093896714,-16.59728291079812,0.22765072844808074,-1.0728119917398582
"Cummiskey, Connor",CIT_BUL,Slider,104,82.84906529411765,5.6313997385620915,2.110901503267974,4.35951816993464,-0.20846307189542482,-2.3499255555555556,0.2182679918927233,0.2574813739725352
"Emmons, Kyle",TOW_TIG,Slider,104,82.92358071428572,5.641521428571428,1.7900338095238095,5.5500590476190474,4.684506666666667,0.502085,0.6234010901307193,0.7769069662067244
"Bak, Brandon",UIC_FLA,Cutter,104,79.32545785714285,6.476540714285714,-0.4467546428571429,4.9043028571428575,5.482204642857143,-4.392515714285714,-1.3109388406345432,-2.176338445863282
"Brown, Dawson",GIT_YEL,Slider,104,84.69431166666666,5.033946666666667,2.8092879761904763,5.07593630952381,-1.2489684523809523,-5.15305380952381,0.8919097962486311,-0.7742687790813779
"Leguernic, Justin",CLE_TIG,Slider,104,82.38130176470588,4.9303494117647055,-2.4363417647058827,5.5577370588235295,1.7381870588235293,0.9266770588235295,1.0452909917147806,-0.04869100083229225
"Reed, Ryan",PIT_PAN,Cutter,104,79.23893,4.50162,-4.64072,5.86289,-0.65677,2.0902,-0.04072672318799242,2.8828102689450223
"Doyle, Liam",OLE_REB,Slider,104,81.60659472222223,5.800294444444444,-0.7509886805555556,5.559595,-0.18173381944444444,6.5359163194444445,0.02303739682440834,-1.3635985098907524
"Dalquist, Matthew",CSD_TRI,Slider,104,82.46438568627451,5.384347058823529,1.1047590196078432,5.416369803921569,2.789703333333333,-3.5098149019607843,0.7101646885275636,1.136886922795924
"Dolby, Bryce",LIB_FLA,Slider,104,78.87283490196077,5.155380065359477,1.498503725490196,4.809773529411765,-3.8824927450980393,-15.45122411764706,-0.04177794529602167,-0.28115036644442976
"Titus, Jake",KEN_WIL,Slider,104,79.735205,6.369612,1.63903,5.508666,3.235998,-9.178837,-0.41179514033819176,0.03204987354445943
"Van Dam, Shane",NOR_WOL,Slider,104,80.22413008097166,5.690026801619433,2.301603076923077,5.372848623481781,-3.8045625506072875,-17.441731093117408,-0.4374045869695178,-1.3236185921004704
"Shepardson, Blake",SAN_DON,Cutter,104,87.60633800000001,5.375694,2.1938120000000003,6.4713080000000005,2.4338100000000003,1.9878439999999997,0.2944946948835616,-0.21565537983110095
"Cranton, Hunter",KAN_JAY,Cutter,104,90.84201,5.557086666666667,1.8681816666666666,5.439483333333333,7.929781666666667,1.13573,0.7647393399496604,0.1074347733679265
"Scamardella, Mark",BRY_BUL,Slider,104,81.11188106382978,5.030765531914893,2.2368682978723404,4.8662225531914896,-5.245963829787234,-6.227065531914893,0.23138321133321282,-0.24198612483289586
"Linde, Simon",BUT_BUL,Slider,104,79.70849722891566,5.360189397590362,1.7218210240963856,5.271724036144578,1.9179851807228916,-13.065643373493975,0.38563586169239245,-0.32215970854945797
"McGuire, Tate",ARK_RAZ,Slider,104,81.70193846153846,5.493224615384615,1.3582253846153844,4.658680769230769,-0.4888646153846154,-7.528935384615385,0.3891662352990049,0.5987761849140681
"Trippi, Dom",ARM_BLA,Curveball,104,82.56969000000001,5.543851999999999,2.52616,6.06723,-1.9148039999999995,-12.275203999999999,1.5416776720163257,-1.4769826404151287
"Clack, Christian",UAB_BLA,Curveball,104,77.87875454545454,5.417447272727273,-1.4350254545454546,6.167239090909091,-4.755356363636364,16.587167272727275,0.98245867224746,0.48121521696915903
"Stewart, Grayson",TRO_TRJ,Cutter,104,82.41276617346938,5.885300816326531,2.2887701530612246,5.264956581632653,9.82361056122449,-4.569260357142857,-0.06040978195113705,-0.898498851583505
"Bryant, Phillip",GRA_TIG,Curveball,104,80.08793,5.59848,0.57455,4.48673,-11.62831,-10.37016,0.3620095627751603,0.7342657760929996
"Mettert, Sam",STJ_RED,Slider,104,85.82024361702128,5.082218723404256,1.6441974468085108,5.849569361702128,1.6038308510638297,1.4958870212765958,1.1389680726258158,0.994984035816882
"Brown, Matt",USF_BUL,Cutter,104,85.65647627118645,5.310833559322034,1.6706294915254236,5.8544198305084745,2.077057457627119,-3.013026440677966,0.19997517637369744,-0.10090719890750711
"Kyles, Perry",SOU_JAG,Cutter,104,81.17367,5.84724,1.70683,5.18993,5.192525,-0.20504,-0.2705352703147499,0.25370129407424113
"Robb, Nicholas",ARL_MAV,Curveball,104,80.58797333333334,6.039150476190476,1.4359661904761905,5.590954285714285,1.686430476190476,-12.29494,1.0680673920002504,-0.20007826755819685
"Ready, Rob",UNC_SPA,Slider,104,83.16759490909091,5.864720454545454,1.5987390909090908,5.511632727272727,5.4917120909090915,-4.607726363636363,0.45928906061489755,0.5049507695653834
"cline, Jack",LIT_TRO,Slider,104,81.571359,6.033046,1.2446249999999999,5.747801666666667,1.2178273333333334,-2.6312116666666667,-0.21816736684865512,1.091899528187453
"Evangelista, Jase",WAS_HUS,Slider,104,81.36426677419355,5.923031612903226,0.45294483870967744,5.692759193548388,1.9837316129032259,-5.867171129032259,-0.013705332900364249,1.607134987101828
"Herron, Grant",MOR_EAG,Slider,104,81.92084,7.01152,0.22525,5.08974,9.34815,-3.18496,-0.6146268639027515,1.9235324578086537
"Little, Cody",APP_MOU,Slider,104,82.0529385380117,5.362872748538011,1.7308236257309941,5.4547709356725145,0.9580683040935672,-7.814344619883042,0.5351555740915491,0.08790091763529488
"Marohn, Ryan",NOR_WOL,Cutter,104,80.77564411764706,5.6149683823529415,-2.774835,5.365661764705883,-0.5977011764705882,3.2949792647058826,-0.8765548337407115,0.9281301653130588
"Quigley, Michael",UCO_HUS,Curveball,104,78.36487,5.47283,2.03385,5.229817142857143,-15.022607142857144,-12.428510000000001,-0.11525181144779266,-0.9591712149334116
"Stasio, Cole",BAY_BEA,Slider,104,80.32138875,6.27938875,2.62621375,4.790795,3.25493875,-6.4113862500000005,-0.4422558344470521,-0.6116651102149762
"Brooks, Murphy",LOU_CAJ,Slider,104,80.93511298245615,5.669291578947369,2.3701084210526315,5.2420761403508775,-0.8266143859649123,-11.13009245614035,-0.16235174459837876,-0.875932317640108
"Caglianone, Jac",FLA_GAT,Cutter,104,84.65140027777778,5.586033055555556,-2.5607169444444446,5.4454038888888885,4.909270555555556,-3.4205144444444446,-0.014101862918786543,0.1851633454038945
"Wynk, Blaine",OSU_BUC,Slider,104,82.2950150420168,5.992357647058824,2.2098827731092436,5.477084621848739,1.7445694957983193,-8.024286134453781,-0.11161278519279455,-0.40420287437971075
"Amos, Bryce",WES_MOU,Slider,104,81.9987145,5.8749435,2.635054,6.5018395,3.8462404999999995,-4.902305,0.19028844046464286,-0.6602776772001373
"Kraft, Ryan",IU,Slider,104,79.19087507246377,5.462432463768116,-3.059914492753623,5.725815507246377,-3.974783913043478,11.066067101449276,-0.3728458766442693,1.4358077382732954
"Crooks, Dylan",OKL_SOO,Slider,104,82.64173951219512,5.862170731707317,2.1012151219512196,5.1582321951219505,5.8582121951219515,-3.4666534146341466,0.3854271405067725,0.037515690516877975
"Carter, Dylan",ARK_RAZ,Cutter,104,87.020385,5.8884050000000006,2.06402,5.2280750000000005,4.79591,-2.709785,-0.1699472602116563,-0.5611582059257586
"Logusch, Alex",WIN_EAG,Slider,104,84.8095215,5.1663865,2.9025445000000003,5.3632025,0.28705600000000003,-5.3121865,1.054011404833512,-0.9399703722244747
"Lysik, Brendan",TEX_RAI,Slider,104,78.6820641025641,5.743963205128205,-3.4712592307692307,5.5369993589743585,3.71900217948718,10.021348205128206,-0.038291940054852404,1.778285259367678
"Heer, Mitchell",SAL_JAG,Slider,104,83.39877,5.79033,1.8596355555555553,5.32262,2.590047777777778,-1.5040255555555555,0.27029154417975904,0.44185801146975884
"Smith, Aidan",WES_MOU,Slider,104,79.5857105263158,6.22835052631579,2.0965173684210527,6.158005263157895,1.3406605263157896,-10.062052105263158,-0.6411766175932486,-0.5632866934834584
"Barr, Kurt",MIC_WOL,Cutter,104,81.45184256944444,6.222557222222222,1.6527047916666666,6.098165416666666,7.984222152777779,2.455839513888889,-0.6989650570457261,0.3514709565421721
"Estridge, Gaines",AIR_FOR,Curveball,104,79.53018041666667,6.26772,2.1254191666666666,5.57362625,-4.6745841666666665,-3.8925395833333334,0.2056063139968215,-0.2933164844720854
"Eckaus, David",FLO_PAN,Slider,104,81.1111712236287,5.315795991561181,-2.08263805907173,5.656807637130801,2.466491687763713,7.429136751054853,0.6050042012870382,0.0703865492514163
"Hemmesch, Tyler",MIN_GOL,Slider,104,80.37301173913043,5.535522101449276,2.0022664492753623,5.789159057971014,7.881770072463768,-11.666248985507247,0.7484303541341255,-0.5632910768434299
"Abernathy, Ben",UAB_BLA,Slider,104,79.9623425,5.357019722222223,2.1106847222222225,4.873969722222222,-0.7774472222222223,-12.006543055555555,0.17768864716847635,-0.5812543203588778
"Maiorano, Ryan",FAI_STA,Slider,104,80.300744,5.809987,1.510549,5.280769,4.453253999999999,-11.609015,-0.08024023096842559,0.009957750049798753
"Falco, David",WAK_DEA,Curveball,104,79.661756,5.58942,2.184056,5.845056,-1.8583379999999998,-4.080758,0.9900824050107999,-0.2923957456920094
"Havlicek, Alex",UTR_VAQ,Slider,104,81.41223000000001,5.367468571428572,1.7350464285714284,5.925654285714286,-0.22625642857142858,-3.644444285714286,0.3939541599105062,0.3961243376322224
"Wheatley, Chas",IOW_HAW,Cutter,104,82.63329999999999,5.6738,1.9673250000000002,4.593465,2.54575,0.34434999999999993,-0.5256941084964155,0.07983157323840429
"Gresham, Tanner",ARM_BLA,Slider,104,81.95096416666667,5.6215866666666665,2.945816666666667,5.980740833333333,0.8512233333333334,-3.1906575,0.23542181459290976,-0.7221186761386749
"Kranzler, Alex",VAN_COM,Slider,104,79.73144395604395,5.48710010989011,1.5955120879120879,5.429081978021978,-0.20291626373626379,-13.3664,0.01065430749492734,-0.28637134803210484
"Luce, Hudson",TEX_RAI,Slider,104,80.1398843548387,5.686644032258065,-2.8822895161290325,5.772357580645161,-4.997136451612903,3.8375298387096772,-0.5257056899181499,0.5770814862412953
